path_before,path_BIC,sha_before,sha_BIC,path_fix,sha_fix,key
modules/core/src/main/java/org/gridgain/grid/kernal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,c73358d5eea9b751a7a265626f6116254dd06eb8,e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,e7e223f7c6b73dc0fa28a545671a528b78a00271modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.javac73358d5eea9b751a7a265626f6116254dd06eb8modules/core/src/main/java/org/gridgain/grid/kernal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java9a3f7c0715f25e0d2f219b4cd2518cae284462eamodules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,bebf299799712b464ee0e3800752ecc07770d9f0,2fc90731acb183b1505cff7e878134e88b9161da,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,2fc90731acb183b1505cff7e878134e88b9161damodules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.javabebf299799712b464ee0e3800752ecc07770d9f0modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java9a3f7c0715f25e0d2f219b4cd2518cae284462eamodules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,bebf299799712b464ee0e3800752ecc07770d9f0,faf50f1dad74028f6cd665ec23ee3dabc40ea923,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,faf50f1dad74028f6cd665ec23ee3dabc40ea923modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.javabebf299799712b464ee0e3800752ecc07770d9f0modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java9a3f7c0715f25e0d2f219b4cd2518cae284462eamodules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/PartitionsEvictManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/topology/PartitionsEvictManager.java,2d63040fdf77bbc4515790d796fa86a8f4f6a66c,e7a90a445f09b0783918a0b5cfbeddee7102c45e,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/topology/PartitionsEvictManager.java,538a46be18107bdea4d9a34a94c6907917bd9f2c,e7a90a445f09b0783918a0b5cfbeddee7102c45emodules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/topology/PartitionsEvictManager.java2d63040fdf77bbc4515790d796fa86a8f4f6a66cmodules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/PartitionsEvictManager.java538a46be18107bdea4d9a34a94c6907917bd9f2cmodules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/topology/PartitionsEvictManager.java
modules/core/java/org/gridgain/grid/kernal/managers/deployment/GridDeploymentCommunication.java,modules/core/src/main/java/org/gridgain/grid/kernal/managers/deployment/GridDeploymentCommunication.java,7016f154b20b9ba48fdb2f923d16de59fe5c7c92,06931b4bad0b318515cbc0a09bb46e9386893b87,modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentCommunication.java,27434c5c6d909f3779875b0085ff6d99a7cd8847,06931b4bad0b318515cbc0a09bb46e9386893b87modules/core/src/main/java/org/gridgain/grid/kernal/managers/deployment/GridDeploymentCommunication.java7016f154b20b9ba48fdb2f923d16de59fe5c7c92modules/core/java/org/gridgain/grid/kernal/managers/deployment/GridDeploymentCommunication.java27434c5c6d909f3779875b0085ff6d99a7cd8847modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentCommunication.java
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheGroupContext.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheGroupContext.java,7e45010b4848d0a570995e6dc938875710d846d8,c076aee4eed3c121ec92314dd95ac9d5fcaaccb7,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheGroupContext.java,1848bfaa907b65d7349e5a645096c35fd9311072,c076aee4eed3c121ec92314dd95ac9d5fcaaccb7modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheGroupContext.java7e45010b4848d0a570995e6dc938875710d846d8modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheGroupContext.java1848bfaa907b65d7349e5a645096c35fd9311072modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheGroupContext.java
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java,fdaa310430aefff07994eb35510d3416886b5bbe,04269580493ca5011900594dc016cd5c67ee323b,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java,1848bfaa907b65d7349e5a645096c35fd9311072,04269580493ca5011900594dc016cd5c67ee323bmodules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.javafdaa310430aefff07994eb35510d3416886b5bbemodules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java1848bfaa907b65d7349e5a645096c35fd9311072modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/database/MemoryMetricsImpl.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java,3f90a9c0795c2ba61942f2f379e379e8bcd36d08,fdaa310430aefff07994eb35510d3416886b5bbe,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java,1848bfaa907b65d7349e5a645096c35fd9311072,fdaa310430aefff07994eb35510d3416886b5bbemodules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java3f90a9c0795c2ba61942f2f379e379e8bcd36d08modules/core/src/main/java/org/apache/ignite/internal/processors/cache/database/MemoryMetricsImpl.java1848bfaa907b65d7349e5a645096c35fd9311072modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java
modules/core/src/main/java/org/apache/ignite/internal/processors/cache/database/MemoryMetricsImpl.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java,3f90a9c0795c2ba61942f2f379e379e8bcd36d08,ed9a41522d76e72dc3d529abf8e2dd777c230996,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java,1848bfaa907b65d7349e5a645096c35fd9311072,ed9a41522d76e72dc3d529abf8e2dd777c230996modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java3f90a9c0795c2ba61942f2f379e379e8bcd36d08modules/core/src/main/java/org/apache/ignite/internal/processors/cache/database/MemoryMetricsImpl.java1848bfaa907b65d7349e5a645096c35fd9311072modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataRegionMetricsImpl.java
examples/src/main/java/org/apache/ignite/examples/ml/util/MLSandboxDatasets.java,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,370cd3e1d60237e4a238c1c789cddbd1164e57e6,cd5e39b783bc499837b569c2cf974a8fe308bcf2,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,4b8b7ff254db202f2f9af1130f0183057bb3f6aa,cd5e39b783bc499837b569c2cf974a8fe308bcf2modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java370cd3e1d60237e4a238c1c789cddbd1164e57e6examples/src/main/java/org/apache/ignite/examples/ml/util/MLSandboxDatasets.java4b8b7ff254db202f2f9af1130f0183057bb3f6aamodules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java
modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,00af5e62ac7d35ada714ef81d2b7a19d43bb36af,cd5e39b783bc499837b569c2cf974a8fe308bcf2,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,4b8b7ff254db202f2f9af1130f0183057bb3f6aa,cd5e39b783bc499837b569c2cf974a8fe308bcf2modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java00af5e62ac7d35ada714ef81d2b7a19d43bb36afmodules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java4b8b7ff254db202f2f9af1130f0183057bb3f6aamodules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java
modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,8fc269377c552915926b23703855fb169dede8ed,cd5e39b783bc499837b569c2cf974a8fe308bcf2,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,4b8b7ff254db202f2f9af1130f0183057bb3f6aa,cd5e39b783bc499837b569c2cf974a8fe308bcf2modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java8fc269377c552915926b23703855fb169dede8edmodules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java4b8b7ff254db202f2f9af1130f0183057bb3f6aamodules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java
modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,45024f07c0ce8c05a0abbba512da57e2cc5be435,cd5e39b783bc499837b569c2cf974a8fe308bcf2,modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java,4b8b7ff254db202f2f9af1130f0183057bb3f6aa,cd5e39b783bc499837b569c2cf974a8fe308bcf2modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java45024f07c0ce8c05a0abbba512da57e2cc5be435modules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java4b8b7ff254db202f2f9af1130f0183057bb3f6aamodules/ml/src/main/java/org/apache/ignite/ml/util/MLSandboxDatasets.java
examples/src/main/java/org/apache/ignite/examples/ml/util/SandboxMLCache.java,modules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java,370cd3e1d60237e4a238c1c789cddbd1164e57e6,cd5e39b783bc499837b569c2cf974a8fe308bcf2,modules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java,4b8b7ff254db202f2f9af1130f0183057bb3f6aa,cd5e39b783bc499837b569c2cf974a8fe308bcf2modules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java370cd3e1d60237e4a238c1c789cddbd1164e57e6examples/src/main/java/org/apache/ignite/examples/ml/util/SandboxMLCache.java4b8b7ff254db202f2f9af1130f0183057bb3f6aamodules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java
examples/src/main/java/org/apache/ignite/examples/ml/util/SandboxMLCache.java,modules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java,1dea0a4273bf54ca2361a3a940db22ba89274ab5,cd5e39b783bc499837b569c2cf974a8fe308bcf2,modules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java,4b8b7ff254db202f2f9af1130f0183057bb3f6aa,cd5e39b783bc499837b569c2cf974a8fe308bcf2modules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java1dea0a4273bf54ca2361a3a940db22ba89274ab5examples/src/main/java/org/apache/ignite/examples/ml/util/SandboxMLCache.java4b8b7ff254db202f2f9af1130f0183057bb3f6aamodules/ml/src/main/java/org/apache/ignite/ml/util/SandboxMLCache.java
